ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_nde24
2023,11,18974,1,0010,1,1,202211189741001013,1,3,3,1,2, ,1,19,3,3,25,7,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,840.71663987695
2023,11,18974,1,0010,1,1,202211189741001014,1,4,3,1,2, ,1,17,4,4,8,7,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,840.71663987695
2023,11,20742,1,0061,1,1,202208207421006111,1,1,1,1,2, ,1,41,1,1,15,6,1982,1, , , , , , , , , , , , , , , ,3115,4520,1, ,1, ,1,3,0,8,8,8,8,8,6,46, ,46,1, ,2, ,2,2, , , ,5200, , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,2,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,5200, , , , , , ,5200,5200,5200,1,1051.07548993123
2023,11,20742,1,0061,1,1,202208207421006113,1,2,3,1,2, ,1,17,2,2,15,1,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,933.609575854696
2023,11,29400,1,0055,1,1,202208294001005511,1,1,1,1,2, ,1,68,1,2,30,10,1955,1, , , , , , , , , , , , , , , ,2311,8530,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2,4,8000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,8000, , , , , , , ,67,8000,8000,8067,1,694.055023683747
2023,11,29400,1,0055,1,1,202208294001005512,1,2,2,1,2, ,2,67,2,2,9,5,1956,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,1, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,652.681810545567
2023,11,29400,1,0055,1,1,202208294001005513,1,3,6,1,2, ,1,94,3,2,10,1,1929,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,9,3, ,2,2,2,2,1,1,10,7,4, , , , , , , , , , , , ,1,694.055023683747
2023,11,23091,1,0041,1,1,202208230911004111,1,1,1,1,2, ,1,39,1,2,29,5,1984,1, , , , , , , , , , , , , , , ,5212,4752,3,5,1, ,1,4,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,2,350,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1516,260, , , , , , , ,1776,1776,1776,1,681.480727891104
2023,11,23091,1,0041,1,1,202208230911004112,1,2,2,1,2, ,2,35,2,2,21,11,1987,1, , , , , , , , , , , , , , , ,4312,6511,3,5,1, ,5,1000,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , ,255,1025,1025,1280,1,651.805180925908
2023,11,2631602,1,0065,1,1,20221126316021006511,1,1,1,1,2, ,1,43,1,3,29,7,1980,1, , , , , , , , , , , , , , , ,112,8422,3,1, , ,5, ,0,12,12,12,12,12,0,60, ,60,1, ,2, ,2,2,4,5000, , , , , , , , , , , , , , ,2,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,11,5, ,2,2,2,2,2,2,10,7,1,5000, , , , , , , ,50,5000,5000,5050,1,848.582118507789
2023,11,2631602,1,0065,1,1,20221126316021006512,1,2,2,1,2, ,2,44,2,3,12,11,1978,1, , , , , , , , , , , , , , , ,1212,1311,3,5,1, ,5,1200,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,4500,12, , , , , , , , , , , , , ,1,4,2, ,1,1,2, ,1,4,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1,4500,360, , , , , , ,1275,4860,4860,6135,1,811.630026568915
2023,11,2631602,1,0065,1,1,20221126316021006513,1,3,3,1,2, ,2,19,3,3,31,12,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,2,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,822.739953924728
2023,11,23033,1,0045,1,1,202308230331004511,1,1,1,1,2, ,1,42,1,1,9,11,1980,1, , , , , , , , , , , , , , , ,5212,4771,3,5,2,1,1,2,10,10,10,10,0,10,10,60, ,60,1, ,2, ,2,2,2,300, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1299, , , , , , , ,84,1299,1299,1383,1,892.087653307361
2023,11,23033,1,0045,1,1,202308230331004512,1,2,2,1,2, ,2,42,2,2,31,10,1981,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,853.241082935933
2023,11,23033,1,0045,1,1,202308230331004513,1,3,3,1,2, ,2,15,3,3,1,12,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,864.920599634553
2023,11,20055,1,0044,1,1,202308200551004411,1,1,1,1,2, ,2,73,1,1,4,3,1950,1, , , , , , , , , , , , , , , ,2359,8549,2, ,3,2,1,1,0,3,0,3,0,3,0,9, ,9,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,173, , , , , , ,173,173,173,1,902.381049831584
2023,11,28446,1,0048,1,1,202208284461004811,1,1,1,1,2, ,1,35,1,1,15,12,1987,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1, , ,2200, , , , , , ,2200,2200,2200,1,1191.18703863268
2023,11,28446,1,0048,1,1,202208284461004812,1,2,2,1,2, ,2,29,2,2,15,1,1994,1, , , , , , , , , , , , , , , ,4222,8220,3,5,1, ,4,500,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , ,25,1025,1025,1050,1,1139.31597983008
2023,11,48035,1,0005,1,1,202311480351000511,1,1,1,1,2, ,1,35,1,1,6,12,1987,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,10,10,0,10,10,10,10,60,20,80,1, ,1,1,1,2, , , , , , , ,1200, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1560, , ,1200, , , ,2760,1560,2760,1,1701.95857891173
2023,11,2200601,1,0001,1,1,20231122006011000111,1,1,1,1,2, ,1,80,1,1,23,3,1943,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,715.608199301954
2023,11,2200601,1,0001,1,1,20231122006011000112,1,2,2,1,2, ,2,79,2,2,28,2,1944,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,672.950182944681
2023,11,2200601,1,0001,1,1,20231122006011000113,1,3,3,1,2, ,1,47,3,3,2,2,1976,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,10,0,0,0,10,10,10,40,24,64,1, ,1,1,1,2, , , , , , , ,1000, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,2100, , ,1000, , , ,3100,2100,3100,1,715.608199301954
2023,11,1960102,1,0075,1,1,20231119601021007511,1,1,1,1,2, ,2,74,1,1,23,4,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,690.62348514817
2023,11,1960102,1,0075,1,1,20231119601021007512,1,2,2,1,2, ,1,87,2,1,11,7,1936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,1,2,1,2,2,10,8,4, , , , , , , , , , , , ,1,734.401804365283
2023,11,26993,1,0111,1,1,202311269931011111,1,1,1,1,2, ,1,38,1,2,11,10,1985,1, , , , , , , , , , , , , , , ,1142,5610,3,5,1, ,5,4000,0,10,10,10,10,10,5,55, ,55,1, ,2, ,2,2,4,6000,200, , , , , , , , , , , , , ,2,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,9,1,6000,866, , , , , , ,1500,6866,6866,8366,1,977.100335969598
2023,11,26993,1,0111,1,1,202311269931011112,1,2,2,1,2, ,2,39,2,2,16,7,1984,1, , , , , , , , , , , , , , , ,4110,8010,3,4,1, ,5,7000,0,10,10,10,10,10,0,50, ,50,1, ,2, ,2,2,4,10000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,6,1,10000, , , , , , , ,2666,10000,10000,12666,1,934.551829866564
2023,11,18140,1,0031,1,1,202308181401003111,1,1,1,1,2, ,2,57,1,1,24,1,1966,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,3, , , , , , , , , , , , ,1,242.25781744433
2023,11,18140,1,0031,1,1,202308181401003112,1,2,3,1,2, ,1,42,2,1,23,11,1980,1, , , , , , , , , , , , , , , ,9112,2011,3,5,1, ,4,150,0,8,8,8,8,8,8,48, ,48,1, ,1,2,2,2,4,1200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,9,1,1200, , , , , , , ,166,1200,1200,1366,1,319.456229573145
2023,11,18535,1,0039,1,1,202308185351003911,1,1,1,1,2, ,2,42,1,1,20,11,1980,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,5, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,344.165473299109
2023,11,18535,1,0039,1,1,202308185351003912,1,2,2,1,2, ,1,42,2,2,24,10,1981,1, , , , , , , , , , , , , , , ,3314,4663,3,5,1, ,1,12,0,10,10,10,10,10,0,50, ,50,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,250,3000,3000,3250,1,359.834723813777
2023,11,46772,1,0021,1,1,202308467721002111,1,1,1,1,2, ,2,44,1,1,25,8,1979,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,333.632946728144
2023,11,46772,1,0021,1,1,202308467721002113,1,3,3,1,2, ,2,21,3,3,2,10,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,338.199852436802
2023,11,46772,1,0021,1,1,202308467721002117,1,7,3,1,2, ,2,26,7,7,30,3,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,333.632946728144
2023,11,27403,1,0088,1,1,202211274031008811,1,1,1,1,2, ,1,64,1,1,23,8,1959,1, , , , , , , , , , , , , , , ,2144,7110,2, ,2,2,1,1,0,5,5,5,5,5,0,25, ,25,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2,2, ,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1, , ,2000, , , , , , ,2000,2000,2000,1,827.409159084759
2023,11,4761402,1,0025,1,1,20221147614021002511,1,1,1,1,2, ,1,48,1,1,14,8,1975,1, , , , , , , , , , , , , , , ,9622,4100,3,5,1, ,3,80,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,2,740, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3204, , , , , , , , ,3204,3204,3204,1,597.767681057008
2023,11,4761402,1,0025,1,1,20221147614021002512,1,2,2,1,2, ,2,45,2,2,7,7,1978,1, , , , , , , , , , , , , , , ,9112,8121,3,4,1, ,4,200,0,8,8,8,8,8,5,45, ,45,1, ,1,1,1,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , ,255,1025,1025,1280,1,562.1342387051
2023,11,4761402,1,0025,1,1,20221147614021002514,1,3,3,1,2, ,2,16,3,3,27,10,2007,1, , , , , , , , , , , , , , , ,9629,9609,2, ,3,2,1,1,2,2,2,2,2,2,2,14, ,14,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1, , ,30, , , , , , ,30,30,30,1,718.69117426658
2023,11,21513,1,0049,1,1,202308215131004911,1,1,1,1,2, ,2,84,1,2,28,2,1939,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,3,2, ,2,2,2,1,2,2,10,7,4, , , , , , , , , , , , ,1,875.897067642989
2023,11,21513,1,0049,1,1,202308215131004912,1,2,3,1,2, ,2,60,2,2,11,2,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,875.897067642989
2023,11,21513,1,0049,1,1,202308215131004913,1,3,5,1,2, ,2,22,3,3,16,2,2001,1, , , , , , , , , , , , , , , ,2342,8510,3,5,1, ,1,6,0,6,6,6,6,6,0,30, ,30,1, ,1,1,1,2,4,650, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,650, , , , , , , , ,650,650,650,1,1119.83837442649
2023,11,25837,1,0037,1,1,202211258371003711,1,1,1,1,2, ,1,66,1,1,19,9,1957,1, , , , , , , , , , , , , , , ,5211,2920,3,5,1, ,1,20,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , , ,1500,1500,1500,1,737.786343192213
2023,11,25837,1,0037,1,1,202211258371003712,1,2,7,1,2, ,2,57,2,1,15,5,1966,1, , , , , , , , , , , , , , , ,2411,8610,3,5,1, ,3,100,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,1,2,2,2,2,2,10,7,1,2500, , , , , , , , ,2500,2500,2500,1,693.806268723019
2023,11,2295502,1,0027,1,1,20230822955021002711,1,1,1,1,2, ,1,32,1,1,9,8,1991,1, , , , , , , , , , , , , , , ,2151,4659,3,5,1, ,1,8,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1800, , , , , , , ,375,1800,1800,2175,1,1008.47508214908
2023,11,1944702,1,0044,1,1,20220819447021004411,1,1,1,1,2, ,2,71,1,1,21,8,1952,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,10,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,527.661790414386
2023,11,27072,1,0227,1,1,202211270721022711,1,1,1,1,2, ,2,53,1,1,13,11,1969,1, , , , , , , , , , , , , , , ,2634,8423,3,2, , ,5,9998,0,9,9,9,9,9,0,45, ,45,1, ,1,1,1,2,4,5400, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,5400, , , , , , , ,138,5400,5400,5538,1,745.19731222175
2023,11,27072,1,0227,1,1,202211270721022712,1,2,3,1,2, ,2,17,2,2,21,4,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,1,5, , ,2,2,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,952.738144210269
2023,11,27072,1,0227,1,1,202211270721022714,1,4,6,1,2, ,2,75,4,4,19,1,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,745.19731222175
2023,11,46744,1,0025,1,1,202311467441002511,1,1,1,1,2, ,1,37,1,1,17,1,1986,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , , ,2000,2000,2000,1,376.990580459112
2023,11,46744,1,0025,1,1,202311467441002512,1,2,2,1,2, ,2,35,2,2,23,9,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,360.574266368365
2023,11,46744,1,0025,1,1,202311467441002513,1,3,3,1,2, ,1,15,3,3,9,9,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,334.858931918081
2023,11,2965701,1,0026,1,1,20231129657011002611,1,1,1,1,2, ,1,62,1,1,17,8,1961,1, , , , , , , , , , , , , , , ,7322,9524,2, ,3,2,1,2,0,4,4,4,4,4,4,24, ,48,2,48,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,1, , ,830, , , , , , ,830,830,830,1,583.170775519963
2023,11,2965701,1,0026,1,1,20231129657011002612,1,2,2,1,2, ,2,51,2,2,21,4,1972,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,1,1,2, , , , , , , , , , , , ,1,548.407467182411
2023,11,47425,1,0166,1,1,202311474251016611,1,1,1,1,2, ,2,40,1,1,3,6,1983,1, , , , , , , , , , , , , , , ,9411,5610,2, ,3,2,1,2,7,7,7,7,7,7,8,50, ,50,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,5,1, ,2,2,2,2,2,2,1,1,1, , ,607,260, , , , , ,867,867,867,1,1157.80133014205
2023,11,47425,1,0166,1,1,202311474251016612,1,2,2,1,2, ,1,40,2,2,21,2,1983,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,10,11,11,11,11,11,11,76, ,76,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,1, , ,900, , , , , , ,900,900,900,1,1210.5139945308
2023,11,47425,1,0166,1,1,202311474251016613,1,3,3,1,2, ,1,23,3,3,26,10,2000,1, , , , , , , , , , , , , , , ,4321,4630,3,5,1, ,1,10,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1200,5, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1200,150, , , , , , ,43,1350,1350,1393,1,1075.22957944154
2023,11,47425,1,0166,1,1,202311474251016614,1,4,3,1,2, ,2,20,4,4,16,3,2003,1, , , , , , , , , , , , , , , ,5230,5610,3,5,1, ,5,9998,6,5,0,5,0,0,6,22,12,34,1, ,2, ,2,2,4,525,17, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,525,510, , , , , , ,15,1035,1035,1050,1,1173.64979341874
