Nro.;Fecha de trámite;Órgano;Sede;Departamento;Provincia;Distrito;Tipo de trámite;Edad;Sexo
193145;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;36;MASCULINO
193146;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;58;MASCULINO
193147;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;55;MASCULINO
193148;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;26;FEMENINO
193149;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;33;FEMENINO
193150;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;48;FEMENINO
193151;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;41;MASCULINO
193152;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;42;FEMENINO
193153;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;27;FEMENINO
193154;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;27;MASCULINO
193155;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;45;MASCULINO
193156;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;26;MASCULINO
193157;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;47;FEMENINO
193158;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;38;MASCULINO
193159;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;68;MASCULINO
193160;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;47;FEMENINO
193161;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Duplicado;55;MASCULINO
193162;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Duplicado;57;MASCULINO
193163;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;24;MASCULINO
193164;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;58;FEMENINO
193165;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;42;MASCULINO
193166;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;55;FEMENINO
193167;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;64;FEMENINO
193168;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;54;FEMENINO
193169;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;18;FEMENINO
193170;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;33;FEMENINO
193171;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;69;MASCULINO
193172;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;57;MASCULINO
193173;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;39;MASCULINO
193174;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;18;FEMENINO
193175;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;40;FEMENINO
193176;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;58;FEMENINO
193177;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;18;MASCULINO
193178;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;35;FEMENINO
193179;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;49;MASCULINO
193180;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;52;FEMENINO
193181;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;33;MASCULINO
193182;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;30;MASCULINO
193183;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;18;FEMENINO
193184;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;25;FEMENINO
193185;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;52;MASCULINO
193186;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;17;MASCULINO
193187;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;29;FEMENINO
193188;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;17;MASCULINO
193189;7/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;18;MASCULINO
193190;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;34;FEMENINO
193191;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;40;MASCULINO
193192;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Duplicado;21;MASCULINO
193193;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;41;MASCULINO
193194;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;37;MASCULINO
193195;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;62;FEMENINO
193196;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;60;MASCULINO
193197;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;41;FEMENINO
193198;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;81;FEMENINO
193199;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;56;FEMENINO
193200;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;55;MASCULINO
193201;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;33;FEMENINO
193202;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;34;FEMENINO
193203;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;48;FEMENINO
193204;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;18;FEMENINO
193205;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;41;MASCULINO
193206;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;30;FEMENINO
193207;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;51;FEMENINO
193208;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;64;FEMENINO
193209;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;17;MASCULINO
193210;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;18;FEMENINO
193211;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;38;FEMENINO
193212;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;56;FEMENINO
193213;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;35;MASCULINO
193214;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;34;MASCULINO
193215;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;59;FEMENINO
193216;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;45;MASCULINO
193217;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;46;MASCULINO
193218;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;17;MASCULINO
193219;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;48;FEMENINO
193220;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;21;MASCULINO
193221;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;18;MASCULINO
193222;7/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Duplicado;24;MASCULINO
193320;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Maynas;Alto Nanay;Renovación y Rectificación;18;FEMENINO
193321;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Maynas;Alto Nanay;Renovación y Rectificación;25;FEMENINO
193322;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Maynas;Alto Nanay;Renovación y Rectificación;36;MASCULINO
193323;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Maynas;Alto Nanay;Renovación y Rectificación;17;FEMENINO
193324;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Maynas;Alto Nanay;Renovación y Rectificación;42;FEMENINO
193325;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Maynas;Alto Nanay;Renovación y Rectificación;42;FEMENINO
193326;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Maynas;Alto Nanay;Renovación y Rectificación;45;FEMENINO
193327;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Maynas;Alto Nanay;Renovación y Rectificación;17;FEMENINO
193328;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Maynas;Alto Nanay;Renovación y Rectificación;60;MASCULINO
193329;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Maynas;Alto Nanay;Renovación y Rectificación;53;MASCULINO
193330;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Saquena;Renovación y Rectificación;19;MASCULINO
193331;7/09/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Saquena;Renovación y Rectificación;17;MASCULINO
194109;8/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;3;FEMENINO
194113;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;8;MASCULINO
194114;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;9;MASCULINO
194115;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;4;MASCULINO
194116;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;11;FEMENINO
194117;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;8;MASCULINO
194118;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;9;FEMENINO
194119;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;10;FEMENINO
194120;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;14;MASCULINO
194121;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;14;MASCULINO
194122;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;5;FEMENINO
194176;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;8;FEMENINO
194177;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;9;MASCULINO
194178;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;10;MASCULINO
194179;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;13;MASCULINO
194180;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;10;FEMENINO
194181;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;14;FEMENINO
194182;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;15;MASCULINO
194183;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;9;MASCULINO
194184;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;8;MASCULINO
194185;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;0;FEMENINO
194186;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;10;MASCULINO
194187;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;4;FEMENINO
194188;8/09/2021;DRIAS;Drias - Lima;Lima;Huaral;Chancay;Renovación y Rectificación;3;FEMENINO
194189;8/09/2021;DRIAS;Drias - Huancayo;Junín;Huancayo;El Tambo;Renovación y Rectificación;12;FEMENINO
194190;8/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;11;MASCULINO
194191;8/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;10;FEMENINO
194192;8/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;8;MASCULINO
194194;8/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;10;FEMENINO
194268;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;10;FEMENINO
194269;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;13;MASCULINO
194270;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;8;MASCULINO
194271;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Huaura;Renovación y Rectificación;2;FEMENINO
194272;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;11;MASCULINO
194273;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;8;FEMENINO
194274;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;4;FEMENINO
194284;8/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;60;MASCULINO
194285;8/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;46;MASCULINO
194286;8/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;54;MASCULINO
194287;8/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;41;MASCULINO
194288;8/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;48;FEMENINO
194289;8/09/2021;DRIAS;Drias - Huancayo;Junín;Concepción;Andamarca;Renovación y Rectificación;44;FEMENINO
194308;8/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;61;FEMENINO
194309;8/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;45;MASCULINO
194310;8/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;25;FEMENINO
194311;8/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;37;MASCULINO
194312;8/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;20;FEMENINO
194313;8/09/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Pampa Hermosa;Renovación y Rectificación;46;FEMENINO
194401;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;MASCULINO
194402;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;MASCULINO
194403;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;26;FEMENINO
194404;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;27;MASCULINO
194405;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;27;FEMENINO
194406;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;26;FEMENINO
194407;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;50;FEMENINO
194408;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;39;FEMENINO
194409;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;33;MASCULINO
194410;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;MASCULINO
194411;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;39;FEMENINO
194412;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;61;FEMENINO
194413;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;MASCULINO
194414;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;32;MASCULINO
194415;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Huacho;Renovación y Rectificación;27;FEMENINO
194416;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;27;FEMENINO
194417;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;56;FEMENINO
194418;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;41;MASCULINO
194419;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;FEMENINO
194420;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;MASCULINO
194421;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Vegueta;Renovación y Rectificación;27;MASCULINO
194635;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;58;FEMENINO
194636;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;25;FEMENINO
194637;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;40;FEMENINO
194638;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;46;MASCULINO
194639;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;25;MASCULINO
194640;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;39;MASCULINO
194641;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;52;FEMENINO
194642;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;26;FEMENINO
194643;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;27;FEMENINO
194644;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;24;FEMENINO
194645;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;33;FEMENINO
194647;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;54;MASCULINO
194648;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;FEMENINO
194649;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;39;MASCULINO
194650;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;32;FEMENINO
194651;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;30;MASCULINO
194652;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;18;MASCULINO
194653;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;48;FEMENINO
194654;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;MASCULINO
194655;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;25;FEMENINO
194656;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;18;FEMENINO
194657;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;39;MASCULINO
194658;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;25;FEMENINO
194659;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;54;FEMENINO
194660;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;26;MASCULINO
194661;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;FEMENINO
194662;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;FEMENINO
194663;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;30;MASCULINO
194664;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;33;FEMENINO
194665;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;FEMENINO
194666;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;44;MASCULINO
194667;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;18;MASCULINO
194668;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;47;FEMENINO
194669;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;33;FEMENINO
194670;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;17;FEMENINO
194671;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;34;FEMENINO
194672;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;45;FEMENINO
194673;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;30;MASCULINO
194674;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Inscripción por primera vez;35;MASCULINO
194675;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Santa María;Renovación y Rectificación;30;MASCULINO
194676;8/09/2021;DRIAS;Drias - Lima;Lima;Huaura;Huacho;Renovación y Rectificación;32;MASCULINO
